tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2432061,1600576774961,1600579982447,1600617727952.0,1600623241741.0,middle_right,middle_left
2428125,1600576782594,1600581420400,1600617459086.0,1600621646765.0,middle_right,middle_left
2428890,1600576788004,1600579990493,1600617547065.0,1600619908550.0,middle_left,middle_left
2433107,1600576802709,1600583823052,1600617733404.0,1600623571577.0,middle_left,middle_right
2423344,1600576803611,1600579272524,1600617429070.0,1600619744202.0,lower_left,upper_left
2432023,1600576808361,1600579287578,1600617710227.0,1600621560910.0,lower_left,lower_left
2428709,1600576811478,1600579898651,1600617356673.0,1600619168447.0,upper_right,lower_right
2428754,1600576816953,1600582047010,1600617576465.0,1600623618281.0,upper_left,middle_left
2428714,1600576833773,1600580633122,1600617602486.0,1600622380467.0,middle_right,upper_left
2428746,1600576841156,1600581977450,1600617568728.0,1600620957877.0,middle_left,middle_right
2417171,1600576843357,1600579402879,1600617710314.0,1600620948154.0,upper_left,upper_right
2428712,1600576847972,1600578740320,1600617674007.0,1600620994412.0,middle_left,upper_right
2428778,1600576852550,1600582003898,1600617814157.0,1600622140244.0,middle_right,upper_left
2428390,1600576858336,1600582238322,1600617400819.0,1600623228311.0,upper_right,middle_right
2428315,1600576861910,1600581817809,1600617474468.0,1600620997454.0,middle_left,middle_left
2428398,1600576868447,1600583286782,1600618060688.0,1600623841305.0,middle_right,upper_right
2428902,1600576872281,1600583442207,1600617856619.0,1600623661907.0,middle_right,lower_left
2428796,1600576879101,1600579250950,1600617476049.0,1600619308697.0,upper_left,upper_left
2428739,1600576885857,1600578661971,1600617423098.0,1600619627675.0,upper_left,middle_left
2421792,1600576903877,1600580936230,1600617883800.0,1600621185530.0,middle_left,upper_right
2423378,1600576909670,1600582188334,1600617437487.0,1600622397780.0,lower_right,upper_left
2428931,1600576914022,1600581388757,1600617540141.0,1600619988968.0,upper_left,upper_left
2428094,1600576917270,1600583794994,1600617769282.0,1600621678401.0,middle_right,upper_left
2427445,1600576921890,1600579923918,1600617444462.0,1600621566914.0,upper_left,middle_right
2426247,1600576937573,1600579202396,1600617635011.0,1600620274967.0,middle_left,middle_left
2427614,1600576976801,1600580673214,1600617685675.0,1600621648782.0,upper_left,upper_left
2432098,1600577001465,1600579904513,1600617680864.0,1600620012367.0,middle_left,lower_right
2428179,1600577007105,1600583083266,1600617656896.0,1600620324836.0,upper_right,upper_right
2428068,1600577011037,1600583079061,1600617785250.0,1600623559840.0,middle_right,upper_left
2423356,1600577012293,1600583814669,1600617906423.0,1600623213552.0,upper_right,middle_right
2427565,1600577020555,1600580662902,1600617643661.0,1600622298163.0,middle_left,middle_left
2420163,1600577025350,1600583176619,1600617966211.0,1600623180982.0,upper_left,upper_left
2428867,1600577026888,1600580651927,1600617774487.0,1600621555706.0,upper_left,upper_left
2426290,1600577032909,1600582019208,1600617742904.0,1600623562675.0,middle_left,upper_left
2427616,1600577039120,1600583085754,1600617612048.0,1600623550731.0,upper_right,upper_left
2427458,1600577044939,1600582634432,1600617708801.0,1600621684560.0,middle_left,middle_right
2423375,1600577054556,1600580397048,1600617812314.0,1600620803703.0,upper_left,upper_left
2427447,1600577063967,1600583106928,1600617760584.0,1600623175177.0,middle_right,upper_right
2423393,1600577068872,1600580671478,1600617738777.0,1600622195564.0,upper_right,upper_left
2417169,1600577080168,1600583840171,1600618038937.0,1600621612897.0,middle_left,middle_left
2431954,1600577102970,1600579865450,1600617748092.0,1600621887090.0,upper_right,upper_left
2417175,1600577118190,1600579890821,1600617765227.0,1600622184158.0,upper_right,upper_right
2428291,1600577130453,1600581383272,1600617671840.0,1600623542274.0,upper_right,upper_right
2428776,1600577158485,1600583882427,1600617572122.0,1600623277726.0,upper_right,upper_left
2428734,1600577211185,1600579904607,1600617901144.0,1600620943918.0,upper_right,upper_left
2428044,1600577216232,1600581425515,1600617392501.0,1600620870802.0,upper_right,upper_left
2427599,1600577223380,1600583101157,1600617955596.0,1600622251609.0,upper_left,upper_left
2423364,1600577246530,1600583806793,1600617638979.0,1600623218357.0,upper_right,middle_right
2428894,1600577247427,1600583095540,1600618041125.0,1600623221760.0,upper_right,middle_right
2428863,1600577274597,1600581491762,1600617845599.0,1600621689685.0,middle_left,middle_left
2428773,1600577284274,1600580749854,1600617707431.0,1600620281372.0,upper_left,upper_right
2428877,1600577284703,1600582141440,1600618002045.0,1600622282087.0,upper_right,upper_right
2428789,1600577286369,1600582122107,1600618029293.0,1600623211342.0,upper_left,upper_left
2427898,1600577289689,1600581372813,1600618055095.0,1600620267115.0,upper_right,upper_right
2426262,1600577291607,1600583848075,1600617742194.0,1600620971431.0,middle_right,upper_left
2427728,1600577313140,1600583863379,1600618018842.0,1600623615708.0,upper_right,middle_right
2423355,1600577318465,1600580790050,1600618014833.0,1600622172920.0,middle_right,middle_right
2433132,1600577324986,1600581998162,1600618031216.0,1600621613696.0,upper_right,middle_right
2427562,1600577329254,1600582029664,1600618056374.0,1600622212011.0,middle_right,middle_left
2428056,1600577342816,1600582193297,1600618050082.0,1600623187659.0,upper_right,middle_right
2423369,1600577356577,1600583895370,,,middle_left,
2432119,1600577427805,1600583112956,1600617697649.0,1600623194180.0,upper_left,middle_left
2428176,1600577432508,1600583215184,1600618068498.0,1600621704554.0,upper_right,middle_right
2428760,1600577436882,1600582607816,1600618045527.0,1600622722113.0,middle_right,upper_left
2428348,1600577444441,1600582043619,1600617467638.0,1600620876973.0,middle_left,middle_left
2432152,1600577449469,1600581524074,1600617851304.0,1600623221629.0,middle_right,upper_right
2423380,1600577459407,1600581373300,1600618068710.0,1600620926319.0,middle_right,middle_left
