tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2417161,1600914908280,1600918230775,1600956913085,1600962686193,Upper left,Upper left
2421834,1600914910372,1600921250699,1600956780704,1600958832593,Middle left,Upper left
2423349,1600914917313,1600923377698,1600956840714,1600961540185,Upper right,Upper right
2426271,1600914920001,1600921660513,1600956601066,1600961545521,Middle left,Middle right
2428879,1600914925733,1600919945538,1600957129925,1600960912735,Upper right,Upper right
2433128,1600914930127,1600918215960,1600956651710,1600959295427,Middle right,Middle right
2421828,1600914934176,1600923365667,1600956625309,1600962694951,Upper left,Middle right
2428377,1600914937298,1600918181995,1600957121698,1600960770754,Upper left,Lower right
2427559,1600914946987,1600921211801,1600956953952,1600961593974,Upper right,Upper right
2428763,1600914953035,1600923341613,1600956733319,1600960715073,Upper left,Upper right
2428885,1600914967142,1600919178925,1600956820734,1600959669839,Upper right,Upper left
2426248,1600914979891,1600919864319,1600956769291,1600960047852,Upper left,Upper right
2432656,1600914987922,1600919076167,1600956772872,1600960745582,Middle left,Middle left
2428692,1600914992806,1600921680172,1600957119480,1600962691127,Upper right,Upper left
2428289,1600914999641,1600923403669,1600957144082,1600962930183,Middle left,Middle right
2432033,1600915002183,1600919194284,1600956935552,1600960885629,Middle right,Middle left
2427540,1600915005929,1600923381263,1600956659719,1600962708689,Middle left,Upper right
2423372,1600915009140,1600918210097,1600956642013,1600958068792,Upper right,Lower right
2420330,1600915010203,1600919097706,1600956616991,1600959313872,Upper right,Middle right
2432668,1600915017312,1600923344349,1600957114975,1600962841993,Middle right,Upper left
2428080,1600915026188,1600921702340,1600956967830,1600962838610,Middle right,Upper left
2426267,1600915036879,1600921142379,1600956724050,1600959598270,Upper right,Upper left
2426226,1600915047747,1600919069560,1600956864977,1600959181700,Upper left,Upper left
2431953,1600915053750,1600919868484,1600956697335,1600958855306,Upper left,Upper right
2421797,1600915059154,1600922387396,1600957060584,1600960752564,Middle right,Upper right
2432127,1600915060737,1600920605353,1600957108806,1600962681379,Upper right,Upper right
2426245,1600915065487,1600920596498,1600957105471,1600962661052,Upper right,Upper right
2428744,1600915078050,1600920542556,1600956619090,1600961667558,Middle left,Middle right
2427849,1600915087307,1600918221578,1600956689383,1600959991524,Middle left,Middle right
2432025,1600915099364,1600921323175,1600957039554,1600961138596,Upper right,Upper right
2426270,1600915159945,1600919083022,1600956787061,1600961559847,Upper right,Upper right
2428791,1600915165296,1600919915862,1600956830470,1600961583665,Upper left,Upper left
2428782,1600915173524,1600923354090,1600957031476,1600962892755,Middle left,Middle left
2427726,1600915179644,1600923361549,1600956852948,1600959806994,Upper right,Upper left
2427737,1600915182231,1600923356621,1600957048810,1600962710658,Middle right,Upper right
2427576,1600915211601,1600923409635,1600957005896,1600961570413,Middle left,Middle right
2426209,1600915221883,1600923413648,1600956996262,1600960941207,Upper right,Upper right
2421875,1600915238139,1600921152001,1600956935642,1600962833752,Middle left,Middle right
2427729,1600915261169,1600922297654,1600957017291,1600961552327,Upper right,Upper right
2421774,1600915323591,1600921090192,1600956960692,1600962704698,Middle left,Upper left
2433142,1600915330471,1600921626063,1600956978741,1600962912675,Upper left,Upper right
2428732,1600915331619,1600921706312,1600956858451,1600959870468,Upper left,Upper right
2428745,1600915347518,1600923406334,1600957147830,1600962752591,Upper right,Upper right
2421788,1600915396736,1600920589716,1600957146751,1600962251639,Middle right,Middle right
2428793,1600915422107,1600923358168,1600957052747,1600960862638,Upper right,Upper right
2433111,1600915432237,1600921519619,1600957064750,1600962931390,Upper left,Middle left
2421874,1600915447027,1600920610628,1600956826481,1600960422426,Upper left,Upper right
2427590,1600915467049,1600923388973,1600957081753,1600962701826,Middle left,Middle left
2428893,1600915527626,1600923384789,1600957103255,1600961982781,Upper right,Upper left
2432674,1600915546779,1600919178394,1600957012205,1600960478874,Upper left,Upper left
2428672,1600915608857,1600923365203,1600957038909,1600962851041,Upper left,Upper right
2428905,1600915612004,1600923347575,1600957149259,1600962880821,Middle right,Lower right
2428747,1600915615496,1600920543875,1600957132327,1600960766950,Middle left,Middle left
2421869,1600915625547,1600920594757,1600956840219,1600960369747,Middle left,Middle right
2427567,1600915673958,1600921223440,1600957099395,1600962687279,Middle right,Middle right
2428385,1600915675743,1600923360368,1600956617121,1600960317526,Lower right,Upper left
2428880,1600915679878,1600923368663,1600957066835,1600962874751,Upper left,Upper right
2427595,1600915683327,1600919131094,1600956612288,1600958817435,Middle right,Upper right
2420450,1600915688360,1600920539892,1600957139797,1600960383833,Middle right,Middle right
2428758,1600915688745,1600920610562,1600957027941,1600959304135,Middle right,Upper right
2432139,1600915690707,1600921759405,1600957149723,1600962920785,Middle left,Upper left
2428865,1600915694964,1600921110367,1600956645827,1600958862181,Middle right,Upper right
2417272,1600915698791,1600920574708,1600956903196,1600961555270,Middle left,Middle right
2427443,1600915703825,1600921692562,1600957124457,1600960805595,Middle right,Middle right
2431936,1600915707044,1600921217814,1600956834685,1600960103173,Middle right,Upper right
2426250,1600915711651,1600921652765,1600956653032,1600959833977,Lower left,Lower left
2427703,1600915712840,1600919172302,1600956703677,1600960324971,Upper right,Middle right
2433148,1600915713671,1600921657231,1600957070343,1600962845735,Upper right,Upper left
2423363,1600915715938,1600923394212,1600957094110,1600962022498,Middle left,Middle left
2428503,1600915720872,1600921619352,1600956900523,1600958847706,Upper right,Upper right
2432680,1600915725581,1600922447749,1600957137665,1600961241661,Middle right,Upper left
2432129,1600915727695,1600921685231,1600957127191,1600961576029,Middle left,Middle right
