tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2433128,1600483143312,1600487930119,1600525456622.0,1600527899407.0,upper_right,middle_right
2428791,1600483165007,1600488520752,1600525363215.0,1600527814682.0,upper_left,middle_left
2428742,1600483233362,1600490354697,1600525226967.0,1600528281841.0,upper_left,middle_right
2428880,1600483260658,1600490129905,1600525740844.0,1600530732646.0,upper_right,upper_left
2432674,1600483267575,1600490102147,1600525866667.0,1600530793987.0,upper_left,upper_left
2433111,1600483271424,1600490428740,1600525551941.0,1600528457594.0,upper_left,middle_right
2428905,1600483320922,1600490245207,1600525427996.0,1600530854813.0,upper_right,middle_left
2423363,1600483351004,1600490385920,1600526647216.0,1600529348587.0,middle_left,upper_right
2428692,1600483362512,1600490420680,1600525529175.0,1600530645619.0,upper_left,upper_right
2428893,1600483368359,1600488978419,1600525687440.0,1600528868461.0,upper_right,upper_left
2428744,1600483368402,1600487983932,1600525204669.0,1600530625709.0,middle_left,middle_right
2427849,1600483385110,1600487160096,1600526653503.0,1600529706480.0,upper_left,middle_right
2420450,1600483410005,1600486620976,1600526474429.0,1600529816869.0,middle_right,middle_right
2428672,1600483415186,1600490098943,1600525040669.0,1600526919754.0,upper_left,upper_right
2427595,1600483419685,1600487163213,1600525585479.0,1600527406284.0,upper_left,upper_right
2432129,1600483430507,1600488966933,1600526333401.0,1600530695057.0,middle_right,middle_right
2428745,1600483509289,1600490396327,1600526243783.0,1600530661663.0,upper_left,upper_right
2433142,1600483526938,1600490329389,1600526719693.0,1600530640825.0,middle_left,upper_right
2433148,1600483547106,1600488530286,1600526670749.0,1600529733858.0,upper_right,middle_left
2427567,1600483554614,1600490325560,1600526757893.0,1600530771292.0,middle_left,upper_right
2426270,1600483572702,1600489061064,1600525252721.0,1600529695032.0,middle_left,middle_right
2432668,1600483577285,1600487942968,1600526046421.0,1600530703541.0,upper_right,upper_right
2417272,1600483585234,1600490143631,1600526677340.0,1600529726385.0,middle_left,middle_right
2427703,1600483586705,1600487938596,1600525159125.0,1600529721320.0,middle_left,upper_right
2428764,1600483588863,1600487935546,1600526399633.0,1600528648197.0,middle_right,upper_right
2428080,1600483593041,1600490238138,1600525862048.0,1600530676988.0,upper_right,upper_right
2428747,1600483597479,1600488499336,1600526000731.0,1600528380910.0,upper_left,upper_right
2421874,1600483599846,1600490119994,1600525953775.0,1600530610419.0,upper_left,upper_left
2432680,1600483606684,1600489547835,1600526763615.0,1600530217141.0,middle_right,middle_right
2432139,1600483607264,1600488527328,1600526192546.0,1600528867328.0,middle_left,upper_left
2426227,1600483637513,1600490408158,1600526761372.0,1600530755757.0,lower_left,upper_left
