tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2426250,1600742131321,1600744745726,1600784238879,1600787908357,middle_right,middle_right
2428364,1600742134651,1600745569086,1600784158535,1600785797134,middle_left,middle_left
2427580,1600742142294,1600744455901,1600784166061,1600785726343,middle_right,upper_left
2428706,1600742144341,1600747482592,1600784285096,1600788594976,middle_right,middle_right
2433150,1600742148672,1600744452961,1600784163049,1600785856138,lower_left,middle_left
2428385,1600742152070,1600746977085,1600785507608,1600790479194,middle_right,middle_right
2428788,1600742152569,1600746951491,1600784153962,1600786223521,middle_right,middle_right
2427594,1600742164910,1600745037354,1600784213490,1600787880103,middle_right,middle_right
2428724,1600742167721,1600744941683,1600784377110,1600787503418,upper_right,upper_right
2426245,1600742181617,1600746948351,1600784180905,1600786498272,middle_right,middle_right
2426240,1600742189968,1600744515731,1600784259866,1600788199956,lower_right,lower_left
2426393,1600742208960,1600745055682,1600784388526,1600788732740,upper_right,middle_right
2421834,1600742210856,1600746232085,1600784265135,1600787622256,middle_left,middle_left
2428091,1600742212454,1600747461680,1600784353126,1600788767215,middle_right,upper_right
2432660,1600742217834,1600744524349,1600784186332,1600786319643,lower_left,middle_right
2428503,1600742218058,1600744399112,1600784170793,1600785738411,upper_right,middle_right
2433164,1600742220599,1600746124915,1600784415785,1600786992784,middle_right,middle_right
2421815,1600742224079,1600744445455,1600784214478,1600785730287,upper_left,upper_left
2428891,1600742229004,1600744461511,1600784290328,1600786734693,middle_right,middle_right
2426267,1600742240711,1600746315922,1600784370894,1600787206239,middle_left,middle_left
2427958,1600742243183,1600744601174,1600784169868,1600785744875,upper_left,middle_right
2426248,1600742248635,1600747491779,1600784611755,1600788618240,middle_right,middle_right
2423352,1600742251897,1600745538375,1600784171567,1600785760454,upper_left,middle_right
2431975,1600742259259,1600744593348,1600784179575,1600785757353,middle_right,middle_right
2428782,1600742263151,1600749890531,1600784365535,1600790359733,middle_left,middle_right
2428278,1600742265465,1600744593507,1600784292963,1600789335492,upper_left,upper_right
2421797,1600742267602,1600745657027,1600784973412,1600790490824,middle_right,upper_left
2428292,1600742273006,1600749879335,1600784583442,1600788733651,middle_right,middle_left
2428879,1600742276807,1600746118723,1600784883930,1600790428562,middle_right,upper_left
2428072,1600742281029,1600744939858,1600784245595,1600787532393,upper_left,upper_right
2427849,1600742287332,1600744950648,1600784361791,1600786846040,middle_right,middle_right
2421774,1600742292639,1600749833902,1600784497431,1600789374790,upper_left,upper_right
2426271,1600742299581,1600749835469,1600784586963,1600790332143,middle_left,upper_right
2420476,1600742308486,1600749918910,1600784788687,1600788835968,upper_right,upper_right
2423372,1600742309601,1600744957648,1600784173430,1600786222382,upper_left,lower_left
2432668,1600742314294,1600749867719,1600785512034,1600788627066,middle_right,upper_right
2427564,1600742316097,1600745066222,1600784168943,1600787089439,middle_left,middle_right
2428309,1600742321855,1600744971711,1600784234431,1600786345704,upper_right,middle_left
2428763,1600742322724,1600745661077,1600784175433,1600786221407,upper_left,middle_right
2432656,1600742364917,1600745558752,1600784324491,1600789342403,middle_left,middle_left
2427576,1600742367366,1600747020358,1600784341055,1600789690847,middle_right,middle_left
2417161,1600742372739,1600747539377,1600784538443,1600790443735,upper_left,upper_left
2426253,1600742397079,1600745720611,1600784198112,1600785766630,lower_right,middle_left
2421874,1600742420555,1600748753437,1600784604415,1600787515349,middle_right,middle_left
2431953,1600742432130,1600745056491,1600784302303,1600787650241,upper_right,upper_right
2427559,1600742432954,1600745040401,1600784437636,1600787508958,upper_left,upper_right
2428889,1600742445347,1600749887631,1600784250229,1600786976231,middle_left,upper_right
2432013,1600742457804,1600747154936,1600784728735,1600789840942,middle_right,upper_left
2421869,1600742465614,1600749896203,1600784190676,1600786241823,lower_right,middle_right
2428885,1600742471830,1600745760521,1600784399180,1600788440887,upper_right,upper_right
2428062,1600742476348,1600745598189,1600784652621,1600790351337,upper_left,middle_right
2423349,1600742484124,1600749852520,1600784183253,1600786229558,upper_right,middle_left
2433128,1600742485637,1600744580718,1600784406062,1600786840667,middle_left,upper_left
2428377,1600742495500,1600744955378,1600784192230,1600786117134,upper_left,lower_right
2427726,1600742505201,1600747535401,1600784185651,1600786119996,upper_left,middle_left
2427725,1600742514045,1600745584217,1600784235044,1600788118398,middle_right,middle_left
2427555,1600742514486,1600748111664,1600784229344,1600789324929,upper_right,middle_right
2433111,1600742520841,1600746602482,1600784665354,1600789954284,upper_right,middle_left
2421875,1600742549469,1600748144954,1600784519256,1600788643880,upper_left,middle_left
2428692,1600742552367,1600749869005,1600784807424,1600788251733,upper_left,upper_right
2428904,1600742571309,1600746199577,1600785531548,1600788602353,upper_left,upper_right
2432144,1600742575392,1600747210813,1600784846974,1600788538009,upper_right,upper_left
2431936,1600742579458,1600746174930,1600784907230,1600788649307,middle_left,upper_left
2428732,1600742586551,1600747513522,1600784365183,1600787579663,upper_left,upper_right
2432025,1600742592917,1600747579699,1600785136279,1600788077059,upper_right,upper_right
2426270,1600742605765,1600746986924,1600784241814,1600786864940,middle_left,upper_right
2432127,1600742628247,1600748219192,1600784999640,1600789644458,upper_right,upper_left
2426226,1600742661862,1600745708005,1600785439848,1600787571915,upper_right,upper_left
