tag_id,EntryMorning,ExitMorning,EntryEvening,ExitEvening,PositionMorning,PositionEvening
2431954,1600749363406,1600752668083,1600791348133.0,1600795447314.0,upper_right,upper_left
2427465,1600749364113,1600753040811,1600790821228.0,1600793615779.0,middle_right,upper_left
2428754,1600749368979,1600753591928,1600791063953.0,1600796953118.0,middle_left,middle_left
2427599,1600749381760,1600753612049,1600791181354.0,1600797015059.0,upper_right,middle_left
2427616,1600749396328,1600754776258,1600790707651.0,1600796572044.0,upper_right,lower_left
2428331,1600749407792,1600750867992,1600791271463.0,1600793852605.0,middle_right,upper_right
2428931,1600749413626,1600753550194,1600791069653.0,1600794495423.0,upper_right,upper_right
2417175,1600749420408,1600750859107,1600791044031.0,1600793483568.0,upper_right,upper_right
2423393,1600749422571,1600752049763,1600791074169.0,1600794469412.0,upper_left,upper_left
2428898,1600749425297,1600753553700,1600791134240.0,1600794571772.0,upper_left,upper_right
2428291,1600749430765,1600752051655,1600791235841.0,1600795053158.0,upper_right,upper_left
2432061,1600749434024,1600752079254,1600791024751.0,1600794489169.0,upper_right,upper_right
2433107,1600749434947,1600754918093,1600790864380.0,1600797029669.0,upper_right,upper_left
2427565,1600749438938,1600753556981,1600791238962.0,1600793657656.0,middle_right,upper_right
2427458,1600749442186,1600753028701,1600790784723.0,1600792391128.0,middle_left,middle_right
2428709,1600749452715,1600752069449,1600791029423.0,1600793693809.0,upper_left,upper_left
2428734,1600749457021,1600754520319,1600791249418.0,1600795744944.0,upper_right,upper_right
2428398,1600749464699,1600754940599,1600791302547.0,1600797084839.0,middle_right,middle_right
2427883,1600749468611,1600752642872,1600790961877.0,1600793452682.0,middle_right,middle_left
2420163,1600749475136,1600754799519,1600791087060.0,1600796412375.0,upper_right,upper_right
2423355,1600749492246,1600751464770,,,middle_right,
2432152,1600749503697,1600754620376,1600791326231.0,1600795754526.0,upper_right,middle_right
2428902,1600749507040,1600754952674,1600790743590.0,1600794569973.0,lower_left,lower_left
2432136,1600749508896,1600753046212,1600791246917.0,1600797045753.0,upper_right,middle_right
2428776,1600749512602,1600754915935,1600790743650.0,1600796719620.0,middle_right,middle_right
2421792,1600749520221,1600752849721,1600791242852.0,1600794171205.0,upper_right,upper_left
2428789,1600749523359,1600753586463,1600791251690.0,1600796727505.0,upper_right,upper_left
2428894,1600749523725,1600754738587,1600791338201.0,1600796432855.0,middle_right,middle_right
2428068,1600749533021,1600754595680,1600791260408.0,1600796485497.0,upper_right,middle_right
2421773,1600749533675,1600753217387,1600791343852.0,1600794984210.0,upper_left,middle_left
2432023,1600749536508,1600752075455,1600790768752.0,1600792367061.0,upper_right,lower_right
2426262,1600749536824,1600754896906,1600791160005.0,1600796580470.0,middle_left,upper_left
2428773,1600749545460,1600752720918,1600791290095.0,1600795722257.0,upper_right,upper_left
2428056,1600749570040,1600752972668,1600791284873.0,1600796553088.0,upper_left,upper_left
2432119,1600749577717,1600754568786,1600791314539.0,1600797051076.0,middle_right,upper_right
2428094,1600749584019,1600753007998,1600791275924.0,1600794927571.0,lower_left,upper_right
2428044,1600749595729,1600752123254,1600791332142.0,1600795008119.0,upper_left,upper_left
2423356,1600749601186,1600753611570,1600791107566.0,1600797032359.0,upper_left,upper_right
2428721,1600749609130,1600754800795,,,middle_right,lower_left
2428760,1600749625478,1600752639137,1600791322734.0,1600794260222.0,middle_right,middle_right
2428714,1600749663705,1600752223117,1600791128392.0,1600796505011.0,middle_left,middle_left
2427898,1600749672195,1600752054641,,,upper_left,lower_left
2432098,1600749678887,1600752025739,1600791055925.0,1600792955925.0,middle_left,middle_left
2427447,1600749684561,1600754813906,1600790778889.0,1600793555258.0,upper_left,middle_left
2428176,1600749685185,1600754853355,1600791261904.0,1600797021027.0,middle_right,middle_left
2428712,1600749688021,1600752936654,1600791018940.0,1600793227537.0,middle_right,middle_left
2426247,1600749690866,1600751393022,1600791193718.0,1600792921516.0,middle_left,upper_right
2428315,1600749691879,1600754517880,1600790807715.0,1600793488945.0,middle_left,middle_left
2428867,1600749693259,1600751528413,,,upper_left,
2428877,1600749696483,1600753659359,1600790980195.0,1600794390348.0,lower_left,middle_right
2423364,1600749700953,1600754795558,1600791307628.0,1600796634405.0,middle_left,upper_left
2423380,1600749707358,1600752376356,1600791295405.0,1600795040679.0,middle_right,middle_left
2428863,1600749715058,1600753540882,1600791328433.0,1600796457833.0,middle_left,middle_left
2423369,1600749721162,1600753037080,1600791364984.0,1600797057468.0,middle_left,lower_left
2428348,1600749724006,1600754643773,1600791345015.0,1600793739643.0,middle_left,middle_left
